Seed,N,Subset_Key,Split_Number,Repeat,Fold,Train_Size,Validation_Size,Train_Class_0,Train_Class_1,Validation_Class_0,Validation_Class_1,Fold_SHA256
4533,32,S4533_N32,10,3,2,24,8,12,12,4,4,73e63dd9dfa6dd9213cb7b286d89d80029a20dcaf6f94e8ed1128a1370f438fa
4533,32,S4533_N32,11,3,3,24,8,12,12,4,4,5598fba794a2459f7af797eda341c8bcb2cfe83a5243dfa7e1ae794d59d226a2
4533,32,S4533_N32,12,3,4,24,8,12,12,4,4,faea75363c443327450657c6381eee30300ef0137dfb85c490317261cb443833
4533,32,S4533_N32,13,4,1,24,8,12,12,4,4,9122bcaa63ade3e14400421f0bdb5767a4129a55749d539150b794ffc33667c9
4533,32,S4533_N32,14,4,2,24,8,12,12,4,4,57e0a159b41b349f8929971633c35bd5f4d34f1ae68ac4268ae32de0e7a9b4d4
4533,32,S4533_N32,15,4,3,24,8,12,12,4,4,7aae23423be442f672c56427c35d6d03ad0967b55cb2099f3dc11985dceccf9b
4533,32,S4533_N32,16,4,4,24,8,12,12,4,4,b04df02cbf80f133424f7b4d79222e80bafe1a387a26dcaeca4602b366a563a1
4533,32,S4533_N32,17,5,1,24,8,12,12,4,4,d941ab7ec1c51e9abd9d222c50c037b3f4752fca1901f008d47e0bc986b77cdf
4533,32,S4533_N32,18,5,2,24,8,12,12,4,4,65b7dab5872ea6169606c058a31835e2fce74c14b9e90a3342ce4ac7788d90bd
4533,32,S4533_N32,19,5,3,24,8,12,12,4,4,03c4dc71a434537fb41a8cba9bac8d20dd981ed53bccc3ebdbc6fe669d1b9bdb
4533,32,S4533_N32,20,5,4,24,8,12,12,4,4,b1267ed4d5b0dd9e03500b2d3cfb39be21b9377184980d4d481f2d3eefbc86c8
4533,64,S4533_N64,1,1,1,48,16,24,24,8,8,07e6a9905cac13d24c14822c14057089e0bb10c0f87bb1f76d3a1a3ef23a78ec
4533,64,S4533_N64,2,1,2,48,16,24,24,8,8,1d84dfd9e8b74d407c282a2adc63e23756cb3e875862dfc80662a6c3caa81156
4533,64,S4533_N64,3,1,3,48,16,24,24,8,8,d135876a38965ba0db0dda636d4de562eaa905de70404ffe3cd5fd8dccb87755
4533,64,S4533_N64,4,1,4,48,16,24,24,8,8,20cd62e6ee48721c820f77128d3b66e2a778b0e32eafb536c08bdd6e90ac5a53
4533,64,S4533_N64,5,2,1,48,16,24,24,8,8,78e44f1cff653157a31d57b36a821996a69be778781a6bb449db99285dbc010b
4533,64,S4533_N64,6,2,2,48,16,24,24,8,8,790642d6a5f92806b0db8304b835d97ea32568e630feb9a0c50444f851d34d38
4533,64,S4533_N64,7,2,3,48,16,24,24,8,8,92b2147c5da164d38e6d1d1f0f5ebc59930f16ea6280289b65649d77e23ca29a
4533,64,S4533_N64,8,2,4,48,16,24,24,8,8,6877195a68841c904be4f1bd0ba2e40fbc364755a86653be314cd0c7af6860e2
4533,64,S4533_N64,9,3,1,48,16,24,24,8,8,07c6398ae3fe10a3fae7d7444b7cb22f9528f385ea30db5938b71e90c5f88aad
4533,64,S4533_N64,10,3,2,48,16,24,24,8,8,2b664397f550522b102d9ca9142ef07570e5077d949a01ccc55a962ee94ab2f1
4533,64,S4533_N64,11,3,3,48,16,24,24,8,8,7a4567fdf268a12727a6e758dfff8238ac85fac02d70debc527cdab4680396ab
4533,64,S4533_N64,12,3,4,48,16,24,24,8,8,96745f0092bbc5febd2551e568930ca9edebc332c60b34551b9e4dfd2ebb153c
4533,64,S4533_N64,13,4,1,48,16,24,24,8,8,c6f6e27a8f7d0d3971fe336bc562c25e0973ca58092b40358e400b8e546ec271
4533,64,S4533_N64,14,4,2,48,16,24,24,8,8,db8ac495ba90bbf772b035068efb02e9f25439c92a528636c55213a85bb8f0fd
4533,64,S4533_N64,15,4,3,48,16,24,24,8,8,ec07734bec59a8e264942b426fb8985e3f18b517a75a02a14f1b0c24cc95612a
4533,64,S4533_N64,16,4,4,48,16,24,24,8,8,620d9b37de5be153502b33fde8f134b6362959d48201d21b32976abbe7f7601c
4533,64,S4533_N64,17,5,1,48,16,24,24,8,8,ccaa7b2a23ee47bcb54bd06f0ac20118bcfed813be6fe9435ea9d250d887608e
4533,64,S4533_N64,18,5,2,48,16,24,24,8,8,b3197b0b83f2cbe1a2f3e65ab297ce60b22d64d5ddeb0f30da97b0996c5c3dfe
4533,64,S4533_N64,19,5,3,48,16,24,24,8,8,0fe8f0bdc0dc8099550645454092f36107f6c8f2ac48f1233094191a9e9e2271
4533,64,S4533_N64,20,5,4,48,16,24,24,8,8,670da38c86261ccdb98886858737efe6875c781c9b870a986187b143d3028686
4534,16,S4534_N16,1,1,1,12,4,6,6,2,2,abd4dc346c414689d8e1076c6aa54ec4bd92b4c4ac7de85183257be654e891df
4534,16,S4534_N16,2,1,2,12,4,6,6,2,2,6c2f2db5368dba38bf95d44a83ba2383805a8bf0bae69f9dcccd9032b8ce98c4
4534,16,S4534_N16,3,1,3,12,4,6,6,2,2,80748eac2241c43ab15631496a14d911af78541154f8eb151471485c5cc05479
4534,16,S4534_N16,4,1,4,12,4,6,6,2,2,264a5ec0f4b96a707a94732afabfeae3e65ac99f4a50a2529e39e0d9e753c77c
4534,16,S4534_N16,5,2,1,12,4,6,6,2,2,6990a22b6dea64449c5054b0781b9177d46fbe38946abd211ceed00a033dc95d
4534,16,S4534_N16,6,2,2,12,4,6,6,2,2,228787df2fd6e7a5326c1825d0fd3b7abdacf9db2a5aa2c8293b3cc81f8ea870
4534,16,S4534_N16,7,2,3,12,4,6,6,2,2,65ee4c50613a71d556600870cf0d7d367aa892cd7645cef9d1c3d35e885e8b12
4534,16,S4534_N16,8,2,4,12,4,6,6,2,2,f2cb9448c4faf67a89d993e6d998021c3096e0042d07351139cf6c3e32edbac7
4534,16,S4534_N16,9,3,1,12,4,6,6,2,2,36ce224ec980001c05089fcaee92e18e67de5f2b8ffbe7c26631d23690a696bd
4534,16,S4534_N16,10,3,2,12,4,6,6,2,2,7cab3f289ac85828f678b85cd2bb8fe6686f0f9044aca166a15d10b6e540c6a9
4534,16,S4534_N16,11,3,3,12,4,6,6,2,2,64a14cbe157f743325ab52b61848e21c37660642940cfa1f349b41fb36b89fd7
4534,16,S4534_N16,12,3,4,12,4,6,6,2,2,6155a59882b433f346ed916f2e4ea62d90c71af9e03146cfc139a28c76775bf9
4534,16,S4534_N16,13,4,1,12,4,6,6,2,2,a89d063f2ea0e91cdc7bf36e0fa45d66e7de36519ca7d25be1d8373eac0e85c7
4534,16,S4534_N16,14,4,2,12,4,6,6,2,2,4a04262a99cfdc683f7eeabcd93500202a23e73de89b175b2223e3a6be244f66
4534,16,S4534_N16,15,4,3,12,4,6,6,2,2,8f6a67b01d80a8f2d99f12de41ce40457c38fadb2d01aba34474f2902d0a712d
4534,16,S4534_N16,16,4,4,12,4,6,6,2,2,0929167acf239e90278ea52abd279d9a9e5f2d6b07b14b198023c61ee0f6a76c
4534,16,S4534_N16,17,5,1,12,4,6,6,2,2,32510c8d4c2916e0eaca519c639822f8974cbb9a56b73aeebc39b0043b270f82
4534,16,S4534_N16,18,5,2,12,4,6,6,2,2,d57b61453e3a5e2719fc92f2d8195b41d5717dcae3dace46a0ca89a50eea5dec
4534,16,S4534_N16,19,5,3,12,4,6,6,2,2,afdc8af1c9a3caf58cc849d4a3b27433175b95cbdea113951a1a79717dcf648b
4534,16,S4534_N16,20,5,4,12,4,6,6,2,2,b609a1958ad76e19ea1f85059e32b9ec6bff786fe4aeedd09c39f7ff897de33f
4534,32,S4534_N32,1,1,1,24,8,12,12,4,4,b5fd125d6d3ebc8765ab5710da20e2494aa43c0303d9692319b90ac566ff65c9
4534,32,S4534_N32,2,1,2,24,8,12,12,4,4,c548a4dd1b36c60c8805aae30c90fa314ce22779e23e58b2e2da217382abb212
4534,32,S4534_N32,3,1,3,24,8,12,12,4,4,4475967145972c61826b11cbb501aa89c7d2afc02964d147d729a84459979734
4534,32,S4534_N32,4,1,4,24,8,12,12,4,4,03f5f6172661bfeb289004c0f9b9710596f94a74f0171abe15f01ad1a657cd4c
4534,32,S4534_N32,5,2,1,24,8,12,12,4,4,a7bf69db130fb9089e7f492da15723bc116bdb70f3ac10b6c241cac7b8babc20
4534,32,S4534_N32,6,2,2,24,8,12,12,4,4,75f46e0552e7c2f2cc227e0c08b6d46d991942bdbfe3e6596e190fc6fc647af3
4534,32,S4534_N32,7,2,3,24,8,12,12,4,4,38a2cced1fa617a98fdfca329257b40276561e1214171b14d37f97970e87d98c
4534,32,S4534_N32,8,2,4,24,8,12,12,4,4,bf170710b4570a7197ec404dc5aa113b4eb6a9277f0f6ff987b7e2b64a378171
4534,32,S4534_N32,9,3,1,24,8,12,12,4,4,cec8e114e358afef94de520e336004415bc2c9fb61d7a30736e687a10ce19733
4534,32,S4534_N32,10,3,2,24,8,12,12,4,4,9f97ad56fd3062fef5ac0a6783d30edef74af5e881d5525fee7f4e8833fe3bd5
4534,32,S4534_N32,11,3,3,24,8,12,12,4,4,c88f6865069965c4be7326a6c1cfa92ff8ec6448a11a77acacbedd3171fe212f
4534,32,S4534_N32,12,3,4,24,8,12,12,4,4,2d41378c68012e0b2b299f8635425933de161ba26ed058599cc7ec53a782efbe
4534,32,S4534_N32,13,4,1,24,8,12,12,4,4,e2d4a28c1d1560f8cf93750266af873435c074b57b5691b38fc3940770c36043
4534,32,S4534_N32,14,4,2,24,8,12,12,4,4,fa108c36c28e3a5bb6598138df18eb76bb8d352ac27aed2d898ffbd2ab1141cc
4534,32,S4534_N32,15,4,3,24,8,12,12,4,4,5fef76e2b677d20d3296796093d409beb894f71499769d6021abde3f56601001
4534,32,S4534_N32,16,4,4,24,8,12,12,4,4,373b40c88d8735f3cd95354f5bb72b488d366581b5521d0b2089cbffa283b02e
4534,32,S4534_N32,17,5,1,24,8,12,12,4,4,79aad7f753f57d066c338c2c8cea79d6ed3844c7239ee4a15caded164d90203c
4534,32,S4534_N32,18,5,2,24,8,12,12,4,4,185594c1b3ad00f26e92b58f67f888bd9240d805cf65331492a0cf3eb8f9a8eb
4534,32,S4534_N32,19,5,3,24,8,12,12,4,4,756693f19602454513f66ff5788a30551eb29fa85bcea0515e49d15c1072edfc
4534,32,S4534_N32,20,5,4,24,8,12,12,4,4,c827200e707d115562b8a55571719273c7d7e0be5c0dc294b59b93192e754cf3
4534,64,S4534_N64,1,1,1,48,16,24,24,8,8,1cd97a3019e16ca6a894563f18c3e1db1029a7d8bb119ebc29ccd22134985d4b
4534,64,S4534_N64,2,1,2,48,16,24,24,8,8,51349e91424424c45440694d17af3339f8b31bbdeac9161e748f1195446d4069
4534,64,S4534_N64,3,1,3,48,16,24,24,8,8,8bfc676f70ef36f45b8adef069bef141e0c78a95e3042d8a465b7c7cd45ee5f4
4534,64,S4534_N64,4,1,4,48,16,24,24,8,8,9a3555d427056fbb129cefd771d1f23377fc2ed73d97c5760f40e75e1d539ba7
4534,64,S4534_N64,5,2,1,48,16,24,24,8,8,9fccd32883d731c0a65a9a3e1b346e8e4b36c34451f6bfefa9a16ab25d2dc0e2
4534,64,S4534_N64,6,2,2,48,16,24,24,8,8,5ff6641990de2affd48795aa2bff7bfbe0b6f1679f3aae0ac909afe52da04b43
4534,64,S4534_N64,7,2,3,48,16,24,24,8,8,ccd2717a60d5137e0bea2f87376e592a9710849b6f1a25f757e131cc29baaef1
4534,64,S4534_N64,8,2,4,48,16,24,24,8,8,0152d57a8f578f72eafaf9974f34d1c7c243f7c709b0f9e7baafc80ba8603dad
4534,64,S4534_N64,9,3,1,48,16,24,24,8,8,c8dd8faf33c1288a50e5d91d6b507370437dd535d26d65262de4d0820a8f517c
4534,64,S4534_N64,10,3,2,48,16,24,24,8,8,015e85b8a0a44aa25851f4cbafd29b8965cd1872af8156939dd4a0c5850dea4e
4534,64,S4534_N64,11,3,3,48,16,24,24,8,8,b8cb84e3ad3c447c241bdfa5039ccc013def84e0ec3d80978a98f606c666c2ff
4534,64,S4534_N64,12,3,4,48,16,24,24,8,8,30dfd75e5c80b647d8c91e63b29f80336396aa29fc2aad275939d660b6b5c42e
4534,64,S4534_N64,13,4,1,48,16,24,24,8,8,b4e9dbe9264db05b64df647e05c3ef34ddd07679a4e33da16dff52294423567a
4534,64,S4534_N64,14,4,2,48,16,24,24,8,8,8206531a92f96b334ba843565e2cedc12fbdea529bb850260d499dfac85d6089
4534,64,S4534_N64,15,4,3,48,16,24,24,8,8,76c17e6182a2723947cc4ee8cade95e231a7ec0cda045227ff84f49af8320bb9
4534,64,S4534_N64,16,4,4,48,16,24,24,8,8,adea95942af30edf0315ea8bcc9bcdc37dce8d00eff1a1122af9339fcff1236e
4534,64,S4534_N64,17,5,1,48,16,24,24,8,8,dde9de5b303a6fa787e028bf5620183deda09b66a69b1651d945d2413ef38d93
4534,64,S4534_N64,18,5,2,48,16,24,24,8,8,684adbf35f5bf121f2b2d0ca9207ce98ab98cd6ffb1ecc355c89472d7f32cd69
4534,64,S4534_N64,19,5,3,48,16,24,24,8,8,1d4c64e2fcd0cea26b3551e069d01d842e5ed495846ea70e6aff22ae6509aac3
4534,64,S4534_N64,20,5,4,48,16,24,24,8,8,e37d31d2078839138d76b1e339e8d09983212f1c61f89282ccc3d50290ca4eb4
4535,16,S4535_N16,1,1,1,12,4,6,6,2,2,64ef96f33d69b53348e6b85d5f3157d0d91b4a0626bb332e03309787f1bdf97a
4535,16,S4535_N16,2,1,2,12,4,6,6,2,2,fca2617bec6a35c5f2b23c0c0cbeb3a94f261598c6eb48cd0c8bd4f53ee2079a
4535,16,S4535_N16,3,1,3,12,4,6,6,2,2,db8fc7c651d8eb0f4a9affea4a621e416ed6871af1dc569edaa63841c79d6c3d
4535,16,S4535_N16,4,1,4,12,4,6,6,2,2,bddeca2f97f70877e498ac48de412c6081cc265a5922866a94c12b4074056876
4535,16,S4535_N16,5,2,1,12,4,6,6,2,2,63c2821ec9534e6398d8ed86e60671b246d0481829c57d0929a770163e052c16
4535,16,S4535_N16,6,2,2,12,4,6,6,2,2,cfcbff9b9198429591e9e3235439b11e8cf8273af3b4928953fc244cdb3885fc
4535,16,S4535_N16,7,2,3,12,4,6,6,2,2,bad9993f40ee66b55e82611972b8548756fd6bddf5a77cfc77f1b1f047fe7b23
4535,16,S4535_N16,8,2,4,12,4,6,6,2,2,4f598b31a7c518d34b33ee7d61d7ed95960a17edeb4720bc6d143e87ab288e82
4535,16,S4535_N16,9,3,1,12,4,6,6,2,2,250c2fb0c1d76b87367626392fecd09159bf1d4a21a775a982fea1849af9f299
4535,16,S4535_N16,10,3,2,12,4,6,6,2,2,a81a1fd8829b16b485c63f68eb940bb804b0e01e97c0905e193f6a1c60af17ed
4535,16,S4535_N16,11,3,3,12,4,6,6,2,2,b7e03c424523ba44d11d0e18e563db012a8bd439eda2632c87d50d3adb4eb397
4535,16,S4535_N16,12,3,4,12,4,6,6,2,2,328897f9cd22fb5c93570a7748e1d7ce4a56cd70c4261928c0c214590c3cb0ad
4535,16,S4535_N16,13,4,1,12,4,6,6,2,2,fbc00a9c7ac5a69517aa10b963553453506c58ca0a852fe15e09d66fe2e6677e
4535,16,S4535_N16,14,4,2,12,4,6,6,2,2,d1522fa867d893e46b2c7ad8fe5bc36feb5642f4f3edb2dada7fdcc24306a41a
4535,16,S4535_N16,15,4,3,12,4,6,6,2,2,9c9d5a82d01f6ea5318866fab030b44cb5b7aa12c25bae7100c36eb4a83c1990
4535,16,S4535_N16,16,4,4,12,4,6,6,2,2,ae61c3c5ee541d357166f6b0fcfcdfe7585a958e06356315e10cd72da07e777c
4535,16,S4535_N16,17,5,1,12,4,6,6,2,2,2e4eea74cf043b7a9df0618b2f7545a34a10082a873a32d5d67f06ea87482701
4535,16,S4535_N16,18,5,2,12,4,6,6,2,2,199d78d9081712cd71442190faedba9d6966111581003631a598583d5f7310f3
4535,16,S4535_N16,19,5,3,12,4,6,6,2,2,5d5ef9f36db862752644d94e5ff72533efb08267f77379134738a6eeb67db06b
4535,16,S4535_N16,20,5,4,12,4,6,6,2,2,7e595ea615b5cebf7ad6d11c5ee4cded7f4a7af4f0e6c864218479ab42009117
4535,32,S4535_N32,1,1,1,24,8,12,12,4,4,3a2ef039cfbf5e341e2e0c8f5c0875ea2fb99eddbb2487fdeed579c14f4bf6e9
4535,32,S4535_N32,2,1,2,24,8,12,12,4,4,9ce4845eb6a3580a1f919048f13db5867632fb616f1e2762afd9f71e924688d7
4535,32,S4535_N32,3,1,3,24,8,12,12,4,4,8f1e1aa98b670c5942c81c2fe4d692a33b6106fbffdb618382d5d83ffb78162d
4535,32,S4535_N32,4,1,4,24,8,12,12,4,4,3549f4964442963fe050f1527e56cc9a442dee145663ec7bdd0f61bd9fbf3594
4535,32,S4535_N32,5,2,1,24,8,12,12,4,4,4504d62629564466789f5154de7d73a8bbe59846d52ce81ec7f41f9148db55a0
4535,32,S4535_N32,6,2,2,24,8,12,12,4,4,244aa661aeb8f7ea777bb19d4f2ad9ebf3a566ccfb1dff64ef5ab1cbc9364af8
4535,32,S4535_N32,7,2,3,24,8,12,12,4,4,40491cc03ff3835eec285f6dcc132bda12a6c1aa2379e8e2ddc7c8d57e5b2411
4535,32,S4535_N32,8,2,4,24,8,12,12,4,4,bfe08b2b809ca5ac88b374eae4fffdc0c3f805597b2884c2ddee11e2e2224841
4535,32,S4535_N32,9,3,1,24,8,12,12,4,4,017f9a36f5336c761574748c249e8b6bb1aef7e3fda19cbdb077f06022bf0c35
4535,32,S4535_N32,10,3,2,24,8,12,12,4,4,6913578b41344c46ca960a2a13b9a15b035fabae563af076c344612f53b50dba
4535,32,S4535_N32,11,3,3,24,8,12,12,4,4,20b13ff0e87b8b5e55723eea811d52287f52d95106a29eb5dc3e7a1d3c8ac34f
4535,32,S4535_N32,12,3,4,24,8,12,12,4,4,09fcd19943ee646f218de421af397485d35bb5aee612377913b5265affb8e511
4535,32,S4535_N32,13,4,1,24,8,12,12,4,4,685846a34a17d3919fe8815bf4f419aa8879c00e7d80d45f30c0ccf36a6371d9
4535,32,S4535_N32,14,4,2,24,8,12,12,4,4,221f97cbc220a6865f8cda12f2df1fe86519fd5fce76b876cd2f54ae68f23567
4535,32,S4535_N32,15,4,3,24,8,12,12,4,4,0afde4a68ec6d2a1aa15ab0d88c2a122563fde175c6e13f731014aa49c67d555
4535,32,S4535_N32,16,4,4,24,8,12,12,4,4,387ed9228e5b2fad03ad8eb84c1707c32d85d9aee5c053b13dde91c912b3aeeb
4535,32,S4535_N32,17,5,1,24,8,12,12,4,4,70f8004b20f5b9bc154e6e7e882cda24a8862dbaa875e3f761f04d591da6fd7e
4535,32,S4535_N32,18,5,2,24,8,12,12,4,4,532ea2a92d04849a75249fb853fa9134a16126738181cec10188cc0e14f9f2cf
4535,32,S4535_N32,19,5,3,24,8,12,12,4,4,07a0b45989c99d148a68652fc747070245ecae772aea687db4da90c5392139d9
4535,32,S4535_N32,20,5,4,24,8,12,12,4,4,be1eb1f674d47d20a97b654b7b6bd9673a0ad380de312a13c28be279b4140a14
4535,64,S4535_N64,1,1,1,48,16,24,24,8,8,eca7da0b9c1816ad9d7ddfcf7c7fbc9295507db302d790cb34b9cd3f34190989
4535,64,S4535_N64,2,1,2,48,16,24,24,8,8,630ede656b0eee3d1c34d9e78d039d2f0819fc231e617b4dc49b9f3d4009ef2c
4535,64,S4535_N64,3,1,3,48,16,24,24,8,8,417cf9f94843c63c04ccff60a5d4e413db3741272cb97b47539581e4c317417c
4535,64,S4535_N64,4,1,4,48,16,24,24,8,8,8c22601a80abad90f26d3ccd4d064c2a10dae4c3ad4f4ee3fa77226093f140f1
4535,64,S4535_N64,5,2,1,48,16,24,24,8,8,7bcd9f7226e1fefc08fc83cf08ed2a458184bc3bcbc8b8b22ccac4187b2f824e
4535,64,S4535_N64,6,2,2,48,16,24,24,8,8,63ce42c30a1d98781d4807d628747aa98dded2bfedc90503f29c64c957a3024c
4535,64,S4535_N64,7,2,3,48,16,24,24,8,8,d8748cd086f333a6fb730879209185bfbec8fc368eb9a611c82ba9cc570cba1c
4535,64,S4535_N64,8,2,4,48,16,24,24,8,8,a933b9f4020465b5565b2e20dd8984fcf7f7243252347b3b2d8588431c3f0d2b
4535,64,S4535_N64,9,3,1,48,16,24,24,8,8,b969bc997cb2a24b3c69b5ea4c9be3655c911200e346da47b29b10c36ee2bc27
4535,64,S4535_N64,10,3,2,48,16,24,24,8,8,4a4645f1c350ae11a04f6b42557b5cdd12c66ff2faabedcb8ad0e4ef65831832
4535,64,S4535_N64,11,3,3,48,16,24,24,8,8,fb0fd5688298b186221abce47c47195e3cda3dd6cc850229745c7a8d7c381b54
4535,64,S4535_N64,12,3,4,48,16,24,24,8,8,e448692819d094bfa00797ea0b3d03f55059b85a0326e8d63103f7b37cb87a42
4535,64,S4535_N64,13,4,1,48,16,24,24,8,8,7fdcedb6289f6f471d84537ae070239a171623f7a1967392d26eea03d7a555ba
4535,64,S4535_N64,14,4,2,48,16,24,24,8,8,4200656e50a315af0c13a11f1b253d1ccdb4aee698bc0c7c7ed424db6d25d67c
4535,64,S4535_N64,15,4,3,48,16,24,24,8,8,50fc295eb4aefac792fc1f65e1b53ddebdd75a567853c3bfd7d9ddd3722d4b3f
4535,64,S4535_N64,16,4,4,48,16,24,24,8,8,5d322c30e3b87b3e38fb989aa578dfcb9b2c74795c74a2a2d636269d6bf90d9b
4535,64,S4535_N64,17,5,1,48,16,24,24,8,8,84dd4ea7eeef37bfd2c9d788b7ddba4088dc88d0d348a0dba5959ee266773b0d
4535,64,S4535_N64,18,5,2,48,16,24,24,8,8,cf87d6513995c0c5cb26d6c5bea945749b7721bf4f5f616cdd672f3c434c360b
4535,64,S4535_N64,19,5,3,48,16,24,24,8,8,f0369a62f868a8331de405bf622f426a204584ce7427d5019bbf66ef1c96fd43
4535,64,S4535_N64,20,5,4,48,16,24,24,8,8,7e329170ee2e306cc31aaff2ccd081e762bb92261ddda45bd8c0ea449aed8abc
4536,16,S4536_N16,1,1,1,12,4,6,6,2,2,9a0466643d7620f69a66cc0fcdc68808230a493aab2313871f24e61b192e62ba
4536,16,S4536_N16,2,1,2,12,4,6,6,2,2,1f4577f7fcca1c0280b5bcae43bee1ba6042a6e8c34155a750eac8cf5066b6a2
4536,16,S4536_N16,3,1,3,12,4,6,6,2,2,3d28d3ec6c55cc920d4d4ab403ee44d4a35d10584a9344b383a70ff1f3df97a9
4536,16,S4536_N16,4,1,4,12,4,6,6,2,2,7b2b5d4d3fd682ba18c247e99b46fddbba4b9c0eccd9cbe1b6227a86acb4345c
4536,16,S4536_N16,5,2,1,12,4,6,6,2,2,e39815d3ccd6c5d0fe6a44748af30d521132a9fa18ac112fc4c5e375a3201f5b
4536,16,S4536_N16,6,2,2,12,4,6,6,2,2,da02dbd61a0cd637bc43a82407f2c26450e005d9516c9e5e122f7ef78c875ffe
4536,16,S4536_N16,7,2,3,12,4,6,6,2,2,48f303cf7a081146143e1248cb4da007dd6290ce89b13e7a7fee09e83c52e299
4536,16,S4536_N16,8,2,4,12,4,6,6,2,2,25d91cb81998c809df3ff18f4f9315881e5aacf710e09d8791a502680de43cbd
4536,16,S4536_N16,9,3,1,12,4,6,6,2,2,8b5f3f1dbe3f26d8e26dfac3b2f54606ccfbc68c1df8cab7ba49e4c48f29970b
4536,16,S4536_N16,10,3,2,12,4,6,6,2,2,15fb94a6969f38c1fc186f24ffe0996d57be9c052c9c1fdd8e72eaf82915b67e
4536,16,S4536_N16,11,3,3,12,4,6,6,2,2,3998c6aa45fa3ad96053072e7fc095f94bad71af708928d0cdb4ef9ba9a8d8b0
4536,16,S4536_N16,12,3,4,12,4,6,6,2,2,519aca052f098b784d950284e922e07b7e6cb74462b26d4934b45c31f50f6696
4536,16,S4536_N16,13,4,1,12,4,6,6,2,2,123264d468734ee75d08361f01e78f696fac91058d911b830ff5eb6c56289e03
4536,16,S4536_N16,14,4,2,12,4,6,6,2,2,696059880a37dd7d2d06c546f0dd8e4a5ae9f18de5f1b6f6ee84ed044b5c72ff
4536,16,S4536_N16,15,4,3,12,4,6,6,2,2,a594ed31cda324cdc0788e122dbe653f1e68a8a38e97f28fc2fe2724f23e6980
4536,16,S4536_N16,16,4,4,12,4,6,6,2,2,48f303cf7a081146143e1248cb4da007dd6290ce89b13e7a7fee09e83c52e299
4536,16,S4536_N16,17,5,1,12,4,6,6,2,2,48f303cf7a081146143e1248cb4da007dd6290ce89b13e7a7fee09e83c52e299
4536,16,S4536_N16,18,5,2,12,4,6,6,2,2,e34cfe406ad24f57e4cb96610c0a54ac1b9cf82c35cec2652d94181c982cd794
4536,16,S4536_N16,19,5,3,12,4,6,6,2,2,fb35184008672d7071dc87d3ea6e7ceaac98661292084247f6ab5c9eac255c74
4536,16,S4536_N16,20,5,4,12,4,6,6,2,2,a7583bc8bff6d0cffd891c5c8dec9dafe0611ff2be16cbf619cfa3e8ec7423ed
4536,32,S4536_N32,1,1,1,24,8,12,12,4,4,8b2df592c689bc74cb828d2d857dcc5865560f6cd2324c6686c5a2197666d939
4536,32,S4536_N32,2,1,2,24,8,12,12,4,4,e897f9583c0f4cfe8f238d7f90c5a97dab5179e47f08ae35a4723a78ff1c3baa
4536,32,S4536_N32,3,1,3,24,8,12,12,4,4,35fa1dec4e5ce7def053dd3752c0a90e954eb1ca3d2961edbb64a1df6c650029
4536,32,S4536_N32,4,1,4,24,8,12,12,4,4,f15dbde49002abd6049e28dcf55de74a1bd1e68890c0c9292250295b3851e9e7
4536,32,S4536_N32,5,2,1,24,8,12,12,4,4,ac5b46fd9c960f414d08b53bfb55b700148ba7149c585ba4457792e8c957fa79
4536,32,S4536_N32,6,2,2,24,8,12,12,4,4,e5c0bf9bfb467f32fd03b75eaaca093b77d0c536ccfc95a57b8b743c19204e3c
4536,32,S4536_N32,7,2,3,24,8,12,12,4,4,5427921c381606ce4a65eb32b1f06bf5d48651d13e75e3b9ac05fc6e14c64686
4536,32,S4536_N32,8,2,4,24,8,12,12,4,4,6413a570c05e34272b15f7e099542d46348408e30f21e56607495ba84d3f6fdf
4536,32,S4536_N32,9,3,1,24,8,12,12,4,4,405562a0541e0479f45b8243ca95242143621f1bd9371670ffbff19e7acbcb28
4536,32,S4536_N32,10,3,2,24,8,12,12,4,4,81e1a0c798019cfa63e85569f36b1eb1c20be12d8106097d3b7fa1241ac2e9dd
4536,32,S4536_N32,11,3,3,24,8,12,12,4,4,43500938b8bf242658f45099c0b46547061b3464d88dfaac7c15aaea9b03a45c
4536,32,S4536_N32,12,3,4,24,8,12,12,4,4,9c5cbcb45b9eaa45f18305eebb71b17ebdafea5a8412685c7de3d0d687c8c561
4536,32,S4536_N32,13,4,1,24,8,12,12,4,4,32d35cb0a84dba868cf234dd5c534f0bca54809be3ab0a4665e3d3d8286e1a03
4536,32,S4536_N32,14,4,2,24,8,12,12,4,4,dbba6ac5f30527fb500c21014eb3e23b80b318b8344c3c7c92c0871724b29290
4536,32,S4536_N32,15,4,3,24,8,12,12,4,4,5f79d2d6828de7128870c15e9046d144420a588f8936d93431df8dbe753d1897
4536,32,S4536_N32,16,4,4,24,8,12,12,4,4,204be9004bece629a81b1ce48c426ead6c0a6b254635eddf9c088b8e7ccaec80
4536,32,S4536_N32,17,5,1,24,8,12,12,4,4,d80bd72f88e3e02a0a09e100c7b1bc7b6ef1249113930f18c0eb730552a0d7e6
4536,32,S4536_N32,18,5,2,24,8,12,12,4,4,ce1e38bd8127fba5a68dfe90e9ea67a2a1af39cb95ae67a942e1b012d121a731
4536,32,S4536_N32,19,5,3,24,8,12,12,4,4,04432590dd91f67450bc4b8e00dacbddcc6ebb4ff50162d42632419458216b05
