Seed,N,Split_Number,Feature_Map,Kernel_SHA256,Valid_Kernel,Geometry_Status,Diagonal_Max_Error,Symmetry_Max_Error,Kernel_Min,Kernel_Max,Eigenvalue_Min,Eigenvalue_Max,Effective_Rank,Offdiag_Mean,Offdiag_SD,Intra_Class_Mean,Inter_Class_Mean,Intra_Minus_Inter,Centered_KTA
4524,64,7,Separable_Control,bc9775e9b6c840a356a0e9fd8c7ce2960866f20b3788a9a49aea009d51ef6109,True,PASS,1.3322676295501878e-15,4.440892098500626e-16,0.12853423827742985,1.0000000000000013,0.0025551524274899425,22.035665916211435,8.93868825168335,0.4457125650032032,0.15053507741292885,0.4560814838888946,0.4357756844044156,0.02030579948447897,0.1311328195195885
4524,64,7,ZZ_Linear,1f116fd622b9c2cdf4a967135626a2db153560b3d907c956ab3b28f4c9972800,True,PASS,2.4424906541753444e-15,3.3306690738754696e-16,1.719181278289982e-05,0.9999999999999993,0.014227096727580251,9.480815057489863,23.951059063526618,0.15194794985214907,0.16170709960515092,0.150112351777269,0.15370706467390916,-0.003594712896640151,0.0880875886605403
4524,64,7,Pauli_Z_YY,b9cde86eab76f392b1f4cf8d8e53280dbcc6823645005fe4bc5106cbf209b251,True,PASS,2.4424906541753444e-15,3.3306690738754696e-16,1.8596310351101583e-06,0.9999999999999996,0.016953440234062183,8.737843715475744,23.384297924192428,0.12918761978911053,0.1753136127664176,0.12941750540348065,0.12896731274200585,0.0004501926614748075,0.0942513141362383
4524,64,7,Custom_Domain,4d7d10ce09c6a05c2bc76fbc493f1145b8a9f063e515b6c97ef6544c22ede816,True,PASS,1.7763568394002505e-15,4.440892098500626e-16,0.00020463555491503354,1.0000000000000018,0.009775445332401385,14.826673999926019,16.404403979246528,0.2617453440822021,0.19402036665942196,0.2698340072744309,0.25399370852298275,0.015840298751448156,0.12852507946035233
4524,64,8,Separable_Control,9add7de6306bce2ba479090d6007e49d0f976c53cb25990f0a6c172918c91c71,True,PASS,1.5543122344752192e-15,4.440892098500626e-16,0.14440144655743972,1.0000000000000013,0.004421462369785041,22.225155911278186,8.810733251001164,0.450089776589446,0.14880327628902223,0.4542855152321383,0.44606886039019916,0.00821665484193912,0.09504658093868103
4524,64,8,ZZ_Linear,e2357c5816038129eae331fda17335d40827c51f05e0a213887e2e10bc0c9999,True,PASS,2.220446049250313e-15,4.440892098500626e-16,5.840975738939494e-05,0.9999999999999991,0.008535596880762393,9.985998028275862,23.318491106168555,0.15838279751283366,0.1653960951722625,0.16148613629945033,0.15540876450899266,0.00607737179045767,0.11493103612468293
4524,64,8,Pauli_Z_YY,55a637ba02db00310c8df69054854c7f6d7f53e7f19391a284674e14c2318448,True,PASS,2.220446049250313e-15,2.7755575615628914e-16,3.4641521361461304e-06,0.9999999999999998,0.008001269541909214,9.122201953516537,22.803746837445942,0.13277088907162285,0.17904013579152672,0.13618341790593916,0.12950054893873636,0.0066828689672027985,0.10993606717018772
4524,64,8,Custom_Domain,e448373fe7d3a8a759ada0fc34fc83de1379f5ba24a73f2ab58fc8f05ab56e18,True,PASS,1.9984014443252818e-15,4.440892098500626e-16,7.258225619507988e-05,1.0000000000000018,0.00646322768882957,15.252546620260631,15.796159244673296,0.2705302216223977,0.19512644287357664,0.28431786143884064,0.2573170667983067,0.027000794640533954,0.1587115468706883
4524,64,9,Separable_Control,ab4411575e5d5b8afc6cc9ffaff3dbf022ac83b107c69529c82cdf3fd7370bfe,True,PASS,1.7763568394002505e-15,4.440892098500626e-16,0.13000121429117462,1.0000000000000018,0.004039751866882444,22.381390533406346,8.74309688575083,0.45208458223315395,0.15193402602266587,0.46444663164918554,0.44023761820945695,0.02420901343972859,0.14333571776371157
4524,64,9,ZZ_Linear,72234fcc10975902a9114b2517aa00e531a48df8c8d51fc951dd168a26239d1b,True,PASS,1.9984014443252818e-15,3.885780586188048e-16,1.656403706763753e-05,0.9999999999999993,0.006360986329837069,9.961126571760435,22.581704109245884,0.16060987990515033,0.1696150534606041,0.16148280916006533,0.1597733227025235,0.00170948645754182,0.09918468776998758
4524,64,9,Pauli_Z_YY,2aba768c71e71f6c4f42d63db3e4cc0773eb0b480b24416cd1406055d95f23e4,True,PASS,2.4424906541753444e-15,3.3306690738754696e-16,2.103497009200283e-06,0.9999999999999993,0.005576705133121792,9.223632803179022,21.795128497934666,0.14030928556448677,0.18304145255148654,0.14110564606488302,0.139546106751607,0.001559539313276015,0.09369841591436616
4524,64,9,Custom_Domain,1ffd4ee74dd7d3dd9292169875f95e74845334e8e8104034a60f09250f4f04c1,True,PASS,1.7763568394002505e-15,3.3306690738754696e-16,3.371652869625327e-05,1.0000000000000018,0.006259629643184797,15.97991567039271,14.961217777351685,0.2835053121010796,0.20108888821487786,0.2928017295647944,0.2745962453650196,0.018205484199774802,0.1333617194082692
4524,64,10,Separable_Control,87f51d4c9c8f75c0e4d8422ac867fe56b3e871232a2fea865e6fc9efcf5eb2c1,True,PASS,1.7763568394002505e-15,3.3306690738754696e-16,0.14070807149264208,1.0000000000000018,0.004215151596848129,22.329302188523613,8.770274207819186,0.4524036768769936,0.14850941056999561,0.4543056390099496,0.4505809631662443,0.003724675843705283,0.08134888352568573
4524,64,10,ZZ_Linear,b0abdaef8ffb9af824ed852f2e84368f1a99b263f4a927ee58e13e4300d6361d,True,PASS,2.220446049250313e-15,4.440892098500626e-16,3.446916813757598e-05,0.9999999999999996,0.012454343838244621,9.55374862359368,24.16514605043871,0.15099111183971764,0.16184942203767372,0.147800646252388,0.15404864136090854,-0.006247995108520532,0.08217210356776618
4524,64,10,Pauli_Z_YY,e95bda97ac7201b174bc4a824b4d857be67b23019ff90c2276511345b3a213e7,True,PASS,2.6645352591003757e-15,3.3306690738754696e-16,1.2028177265301046e-06,0.9999999999999998,0.01460995459872868,8.727099586688972,23.145694088268126,0.12891289217780114,0.17648563012594562,0.12685548477791508,0.13088457426935868,-0.004029089491443594,0.08283638426374147
4524,64,10,Custom_Domain,a906fe2762c2f7568218552d7dbc5044cbe8f15cffd32d74cb319d53e655070c,True,PASS,1.7763568394002505e-15,4.440892098500626e-16,1.1854326840541243e-05,1.0000000000000013,0.00796667162318009,14.930256041908155,16.48228750086398,0.2649613234302954,0.19075930795751372,0.26942421098841757,0.2606843895204283,0.008739821467989295,0.11067817605568278
